,DrinkingWater,HazWaste,Lead,Ozone,PM25,Traffic,well_count,ZIP,PredictedPrice
17631,0.0,1.0,1.0,0.0,1.0,1.0,1.0,91341,758.9773
17632,1.0,1.0,1.0,0.0,0.0,1.0,1.0,91341,758.9773
17633,1.0,1.0,1.0,1.0,1.0,1.0,0.0,91341,758.9773
17634,1.0,0.0,1.0,1.0,1.0,1.0,1.0,91341,758.9773
17635,1.0,1.0,1.0,1.0,1.0,0.0,1.0,91341,758.9773
17636,1.0,1.0,0.0,1.0,1.0,1.0,1.0,91341,758.9773
17637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,91341,758.9773
17638,1.0,1.0,1.0,1.0,0.0,1.0,1.0,91341,758.9773
17639,1.0,1.0,1.0,0.0,1.0,1.0,1.0,91341,758.9773
17640,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91340,1291.3152
17641,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91340,1273.9318
17642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91340,1408.5935
17643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91340,1277.3702
17644,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91340,1265.8053
17645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91340,1229.3113
17646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91340,1289.565
17647,0.0,0.0,0.0,1.0,1.0,0.0,0.0,91340,1275.2194
17648,1.0,0.0,0.0,1.0,0.0,0.0,0.0,91340,1409.882
17649,0.0,0.0,1.0,1.0,0.0,0.0,0.0,91340,1278.658
17650,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91340,1267.0938
17651,0.0,1.0,0.0,1.0,0.0,0.0,0.0,91340,1230.5979
17652,0.0,0.0,0.0,1.0,0.0,0.0,1.0,91340,1290.8524
17653,1.0,0.0,0.0,0.0,1.0,0.0,0.0,91340,1391.4224
17654,0.0,0.0,1.0,0.0,1.0,0.0,0.0,91340,1260.4075
17655,0.0,0.0,0.0,0.0,1.0,1.0,0.0,91340,1248.701
17656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91340,1212.6458
17657,0.0,0.0,0.0,0.0,1.0,0.0,1.0,91340,1273.4575
17658,1.0,0.0,1.0,0.0,0.0,0.0,0.0,91340,1403.6782
17659,1.0,0.0,0.0,0.0,0.0,1.0,0.0,91340,1366.4537
17660,1.0,1.0,0.0,0.0,0.0,0.0,0.0,91340,1364.1652
17661,1.0,0.0,0.0,0.0,0.0,0.0,1.0,91340,1408.1956
17662,0.0,0.0,1.0,0.0,0.0,1.0,0.0,91340,1252.7577
17663,0.0,1.0,1.0,0.0,0.0,0.0,0.0,91340,1215.0253
17664,0.0,0.0,1.0,0.0,0.0,0.0,1.0,91340,1276.9103
17665,0.0,1.0,0.0,0.0,0.0,1.0,0.0,91340,1211.4698
17666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91340,1265.2931
17667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,91340,1228.8422
17668,1.0,0.0,0.0,1.0,1.0,0.0,0.0,91340,1392.7108
17669,0.0,0.0,1.0,1.0,1.0,0.0,0.0,91340,1261.6952
17670,0.0,0.0,0.0,1.0,1.0,1.0,0.0,91340,1249.9894
17671,0.0,1.0,0.0,1.0,1.0,0.0,0.0,91340,1213.9324
17672,0.0,0.0,0.0,1.0,1.0,0.0,1.0,91340,1274.745
17673,1.0,0.0,1.0,1.0,0.0,0.0,0.0,91340,1404.9666
17674,1.0,0.0,0.0,1.0,0.0,1.0,0.0,91340,1367.7389
17675,1.0,1.0,0.0,1.0,0.0,0.0,0.0,91340,1365.4537
17676,1.0,0.0,0.0,1.0,0.0,0.0,1.0,91340,1409.4841
17677,0.0,0.0,1.0,1.0,0.0,1.0,0.0,91340,1254.046
17678,0.0,1.0,1.0,1.0,0.0,0.0,0.0,91340,1216.312
17679,0.0,0.0,1.0,1.0,0.0,0.0,1.0,91340,1278.198
17680,0.0,1.0,0.0,1.0,0.0,1.0,0.0,91340,1212.7583
17681,0.0,0.0,0.0,1.0,0.0,1.0,1.0,91340,1266.5815
17682,0.0,1.0,0.0,1.0,0.0,0.0,1.0,91340,1230.1288
17683,1.0,0.0,1.0,0.0,1.0,0.0,0.0,91340,1385.6486
17684,1.0,0.0,0.0,0.0,1.0,1.0,0.0,91340,1348.0608
17685,1.0,1.0,0.0,0.0,1.0,0.0,0.0,91340,1346.0089
17686,1.0,0.0,0.0,0.0,1.0,0.0,1.0,91340,1391.0077
17687,0.0,0.0,1.0,0.0,1.0,1.0,0.0,91340,1235.1437
17688,0.0,1.0,1.0,0.0,1.0,0.0,0.0,91340,1198.2515
17689,0.0,0.0,1.0,0.0,1.0,0.0,1.0,91340,1259.9358
17690,0.0,1.0,0.0,0.0,1.0,1.0,0.0,91340,1194.4902
17691,0.0,0.0,0.0,0.0,1.0,1.0,1.0,91340,1248.1776
17692,0.0,1.0,0.0,0.0,1.0,0.0,1.0,91340,1212.1652
17693,1.0,0.0,1.0,0.0,0.0,1.0,0.0,91340,1360.0249
17694,1.0,1.0,1.0,0.0,0.0,0.0,0.0,91340,1358.2225
17695,1.0,0.0,1.0,0.0,0.0,0.0,1.0,91340,1403.2827
17696,1.0,1.0,0.0,0.0,0.0,1.0,0.0,91340,1325.1694
17697,1.0,0.0,0.0,0.0,0.0,1.0,1.0,91340,1366.0171
17698,1.0,1.0,0.0,0.0,0.0,0.0,1.0,91340,1363.7615
17699,0.0,1.0,1.0,0.0,0.0,1.0,0.0,91340,1196.1909
17700,0.0,0.0,1.0,0.0,0.0,1.0,1.0,91340,1252.2483
17701,0.0,1.0,1.0,0.0,0.0,0.0,1.0,91340,1214.5588
17702,0.0,1.0,0.0,0.0,0.0,1.0,1.0,91340,1210.951
17703,1.0,0.0,1.0,1.0,1.0,0.0,0.0,91340,1386.937
17704,1.0,0.0,0.0,1.0,1.0,1.0,0.0,91340,1349.3462
17705,1.0,1.0,0.0,1.0,1.0,0.0,0.0,91340,1347.2974
17706,1.0,0.0,0.0,1.0,1.0,0.0,1.0,91340,1392.2961
17707,0.0,0.0,1.0,1.0,1.0,1.0,0.0,91340,1236.432
17708,0.0,1.0,1.0,1.0,1.0,0.0,0.0,91340,1199.5382
17709,0.0,0.0,1.0,1.0,1.0,0.0,1.0,91340,1261.2235
17710,0.0,1.0,0.0,1.0,1.0,1.0,0.0,91340,1195.7788
17711,0.0,0.0,0.0,1.0,1.0,1.0,1.0,91340,1249.4661
17712,0.0,1.0,0.0,1.0,1.0,0.0,1.0,91340,1213.4517
17713,1.0,0.0,1.0,1.0,0.0,1.0,0.0,91340,1361.3103
17714,1.0,1.0,1.0,1.0,0.0,0.0,0.0,91340,1359.5111
17715,1.0,0.0,1.0,1.0,0.0,0.0,1.0,91340,1404.5712
17716,1.0,1.0,0.0,1.0,0.0,1.0,0.0,91340,1326.4562
17717,1.0,0.0,0.0,1.0,0.0,1.0,1.0,91340,1367.3026
17718,1.0,1.0,0.0,1.0,0.0,0.0,1.0,91340,1365.05
17719,0.0,1.0,1.0,1.0,0.0,1.0,0.0,91340,1197.4795
17720,0.0,0.0,1.0,1.0,0.0,1.0,1.0,91340,1253.5366
17721,0.0,1.0,1.0,1.0,0.0,0.0,1.0,91340,1215.8456
17722,0.0,1.0,0.0,1.0,0.0,1.0,1.0,91340,1212.2396
17723,1.0,0.0,1.0,0.0,1.0,1.0,0.0,91340,1341.1223
17724,1.0,1.0,1.0,0.0,1.0,0.0,0.0,91340,1340.2556
17725,1.0,0.0,1.0,0.0,1.0,0.0,1.0,91340,1385.2366
17726,1.0,1.0,0.0,0.0,1.0,1.0,0.0,91340,1306.2865
17727,1.0,0.0,0.0,0.0,1.0,1.0,1.0,91340,1347.6101
17728,1.0,1.0,0.0,0.0,1.0,0.0,1.0,91340,1345.5884
17729,0.0,1.0,1.0,0.0,1.0,1.0,0.0,91340,1180.041
17730,0.0,0.0,1.0,0.0,1.0,1.0,1.0,91340,1234.6232
17731,0.0,1.0,1.0,0.0,1.0,0.0,1.0,91340,1197.7736
17732,0.0,1.0,0.0,0.0,1.0,1.0,1.0,91340,1193.9603
17733,1.0,1.0,1.0,0.0,0.0,1.0,0.0,91340,1317.2673
17734,1.0,0.0,1.0,0.0,0.0,1.0,1.0,91340,1359.5912
17735,1.0,1.0,1.0,0.0,0.0,0.0,1.0,91340,1357.8214
17736,1.0,1.0,0.0,0.0,0.0,1.0,1.0,91340,1324.7267
17737,0.0,1.0,1.0,0.0,0.0,1.0,1.0,91340,1195.6749
17738,1.0,0.0,1.0,1.0,1.0,1.0,0.0,91340,1342.4075
17739,1.0,1.0,1.0,1.0,1.0,0.0,0.0,91340,1341.5442
17740,1.0,0.0,1.0,1.0,1.0,0.0,1.0,91340,1386.5251
17741,1.0,1.0,0.0,1.0,1.0,1.0,0.0,91340,1307.5734
17742,1.0,0.0,0.0,1.0,1.0,1.0,1.0,91340,1348.8954
17743,1.0,1.0,0.0,1.0,1.0,0.0,1.0,91340,1346.877
17744,0.0,1.0,1.0,1.0,1.0,1.0,0.0,91340,1181.3296
17745,0.0,0.0,1.0,1.0,1.0,1.0,1.0,91340,1235.9114
17746,0.0,1.0,1.0,1.0,1.0,0.0,1.0,91340,1199.0603
17747,0.0,1.0,0.0,1.0,1.0,1.0,1.0,91340,1195.2489
17748,1.0,1.0,1.0,1.0,0.0,1.0,0.0,91340,1318.554
17749,1.0,0.0,1.0,1.0,0.0,1.0,1.0,91340,1360.8765
17750,1.0,1.0,1.0,1.0,0.0,0.0,1.0,91340,1359.11
17751,1.0,1.0,0.0,1.0,0.0,1.0,1.0,91340,1326.0134
17752,0.0,1.0,1.0,1.0,0.0,1.0,1.0,91340,1196.9634
17753,1.0,1.0,1.0,0.0,1.0,1.0,0.0,91340,1298.7937
17754,1.0,0.0,1.0,0.0,1.0,1.0,1.0,91340,1340.6743
17755,1.0,1.0,1.0,0.0,1.0,0.0,1.0,91340,1339.8376
17756,1.0,1.0,0.0,0.0,1.0,1.0,1.0,91340,1305.8293
17757,0.0,1.0,1.0,0.0,1.0,1.0,1.0,91340,1179.5139
17758,1.0,1.0,1.0,0.0,0.0,1.0,1.0,91340,1316.8273
17759,1.0,1.0,1.0,1.0,1.0,1.0,0.0,91340,1300.0802
17760,1.0,0.0,1.0,1.0,1.0,1.0,1.0,91340,1341.9595
17761,1.0,1.0,1.0,1.0,1.0,0.0,1.0,91340,1341.1262
17762,1.0,1.0,0.0,1.0,1.0,1.0,1.0,91340,1307.1161
17763,0.0,1.0,1.0,1.0,1.0,1.0,1.0,91340,1180.8025
17764,1.0,1.0,1.0,1.0,0.0,1.0,1.0,91340,1318.1139
17765,1.0,1.0,1.0,0.0,1.0,1.0,1.0,91340,1298.3392
17766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91426,4589.1704
17767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91426,4589.1704
17768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,91426,4589.1704
17769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91426,4589.1704
17770,0.0,0.0,0.0,0.0,0.0,1.0,0.0,91426,4589.1704
17771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,91426,4589.1704
17772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91426,4589.1704
17773,0.0,0.0,0.0,1.0,1.0,0.0,0.0,91426,4589.1704
17774,1.0,0.0,0.0,1.0,0.0,0.0,0.0,91426,4589.1704
17775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,91426,4589.1704
17776,0.0,0.0,0.0,1.0,0.0,1.0,0.0,91426,4589.1704
17777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,91426,4589.1704
17778,0.0,0.0,0.0,1.0,0.0,0.0,1.0,91426,4589.1704
17779,1.0,0.0,0.0,0.0,1.0,0.0,0.0,91426,4589.1704
17780,0.0,0.0,1.0,0.0,1.0,0.0,0.0,91426,4589.1704
17781,0.0,0.0,0.0,0.0,1.0,1.0,0.0,91426,4589.1704
17782,0.0,1.0,0.0,0.0,1.0,0.0,0.0,91426,4589.1704
17783,0.0,0.0,0.0,0.0,1.0,0.0,1.0,91426,4589.1704
17784,1.0,0.0,1.0,0.0,0.0,0.0,0.0,91426,4589.1704
17785,1.0,0.0,0.0,0.0,0.0,1.0,0.0,91426,4589.1704
17786,1.0,1.0,0.0,0.0,0.0,0.0,0.0,91426,4589.1704
17787,1.0,0.0,0.0,0.0,0.0,0.0,1.0,91426,4589.1704
17788,0.0,0.0,1.0,0.0,0.0,1.0,0.0,91426,4589.1704
17789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,91426,4589.1704
17790,0.0,0.0,1.0,0.0,0.0,0.0,1.0,91426,4589.1704
17791,0.0,1.0,0.0,0.0,0.0,1.0,0.0,91426,4589.1704
17792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91426,4589.1704
17793,0.0,1.0,0.0,0.0,0.0,0.0,1.0,91426,4589.1704
17794,1.0,0.0,0.0,1.0,1.0,0.0,0.0,91426,4589.1704
17795,0.0,0.0,1.0,1.0,1.0,0.0,0.0,91426,4589.1704
17796,0.0,0.0,0.0,1.0,1.0,1.0,0.0,91426,4589.1704
17797,0.0,1.0,0.0,1.0,1.0,0.0,0.0,91426,4589.1704
17798,0.0,0.0,0.0,1.0,1.0,0.0,1.0,91426,4589.1704
17799,1.0,0.0,1.0,1.0,0.0,0.0,0.0,91426,4589.1704
17800,1.0,0.0,0.0,1.0,0.0,1.0,0.0,91426,4589.1704
17801,1.0,1.0,0.0,1.0,0.0,0.0,0.0,91426,4589.1704
17802,1.0,0.0,0.0,1.0,0.0,0.0,1.0,91426,4589.1704
17803,0.0,0.0,1.0,1.0,0.0,1.0,0.0,91426,4589.1704
17804,0.0,1.0,1.0,1.0,0.0,0.0,0.0,91426,4589.1704
17805,0.0,0.0,1.0,1.0,0.0,0.0,1.0,91426,4589.1704
17806,0.0,1.0,0.0,1.0,0.0,1.0,0.0,91426,4589.1704
17807,0.0,0.0,0.0,1.0,0.0,1.0,1.0,91426,4589.1704
17808,0.0,1.0,0.0,1.0,0.0,0.0,1.0,91426,4589.1704
17809,1.0,0.0,1.0,0.0,1.0,0.0,0.0,91426,4589.1704
17810,1.0,0.0,0.0,0.0,1.0,1.0,0.0,91426,4589.1704
17811,1.0,1.0,0.0,0.0,1.0,0.0,0.0,91426,4589.1704
17812,1.0,0.0,0.0,0.0,1.0,0.0,1.0,91426,4589.1704
17813,0.0,0.0,1.0,0.0,1.0,1.0,0.0,91426,4589.1704
17814,0.0,1.0,1.0,0.0,1.0,0.0,0.0,91426,4589.1704
17815,0.0,0.0,1.0,0.0,1.0,0.0,1.0,91426,4589.1704
17816,0.0,1.0,0.0,0.0,1.0,1.0,0.0,91426,4589.1704
17817,0.0,0.0,0.0,0.0,1.0,1.0,1.0,91426,4589.1704
17818,0.0,1.0,0.0,0.0,1.0,0.0,1.0,91426,4589.1704
17819,1.0,0.0,1.0,0.0,0.0,1.0,0.0,91426,4589.1704
17820,1.0,1.0,1.0,0.0,0.0,0.0,0.0,91426,4589.1704
17821,1.0,0.0,1.0,0.0,0.0,0.0,1.0,91426,4589.1704
17822,1.0,1.0,0.0,0.0,0.0,1.0,0.0,91426,4589.1704
17823,1.0,0.0,0.0,0.0,0.0,1.0,1.0,91426,4589.1704
17824,1.0,1.0,0.0,0.0,0.0,0.0,1.0,91426,4589.1704
17825,0.0,1.0,1.0,0.0,0.0,1.0,0.0,91426,4589.1704
17826,0.0,0.0,1.0,0.0,0.0,1.0,1.0,91426,4589.1704
17827,0.0,1.0,1.0,0.0,0.0,0.0,1.0,91426,4589.1704
17828,0.0,1.0,0.0,0.0,0.0,1.0,1.0,91426,4589.1704
17829,1.0,0.0,1.0,1.0,1.0,0.0,0.0,91426,4589.1704
17830,1.0,0.0,0.0,1.0,1.0,1.0,0.0,91426,4589.1704
17831,1.0,1.0,0.0,1.0,1.0,0.0,0.0,91426,4589.1704
17832,1.0,0.0,0.0,1.0,1.0,0.0,1.0,91426,4589.1704
17833,0.0,0.0,1.0,1.0,1.0,1.0,0.0,91426,4589.1704
17834,0.0,1.0,1.0,1.0,1.0,0.0,0.0,91426,4589.1704
17835,0.0,0.0,1.0,1.0,1.0,0.0,1.0,91426,4589.1704
17836,0.0,1.0,0.0,1.0,1.0,1.0,0.0,91426,4589.1704
17837,0.0,0.0,0.0,1.0,1.0,1.0,1.0,91426,4589.1704
17838,0.0,1.0,0.0,1.0,1.0,0.0,1.0,91426,4589.1704
17839,1.0,0.0,1.0,1.0,0.0,1.0,0.0,91426,4589.1704
17840,1.0,1.0,1.0,1.0,0.0,0.0,0.0,91426,4589.1704
17841,1.0,0.0,1.0,1.0,0.0,0.0,1.0,91426,4589.1704
17842,1.0,1.0,0.0,1.0,0.0,1.0,0.0,91426,4589.1704
17843,1.0,0.0,0.0,1.0,0.0,1.0,1.0,91426,4589.1704
17844,1.0,1.0,0.0,1.0,0.0,0.0,1.0,91426,4589.1704
17845,0.0,1.0,1.0,1.0,0.0,1.0,0.0,91426,4589.1704
17846,0.0,0.0,1.0,1.0,0.0,1.0,1.0,91426,4589.1704
17847,0.0,1.0,1.0,1.0,0.0,0.0,1.0,91426,4589.1704
17848,0.0,1.0,0.0,1.0,0.0,1.0,1.0,91426,4589.1704
17849,1.0,0.0,1.0,0.0,1.0,1.0,0.0,91426,4589.1704
17850,1.0,1.0,1.0,0.0,1.0,0.0,0.0,91426,4589.1704
17851,1.0,0.0,1.0,0.0,1.0,0.0,1.0,91426,4589.1704
17852,1.0,1.0,0.0,0.0,1.0,1.0,0.0,91426,4589.1704
17853,1.0,0.0,0.0,0.0,1.0,1.0,1.0,91426,4589.1704
17854,1.0,1.0,0.0,0.0,1.0,0.0,1.0,91426,4589.1704
17855,0.0,1.0,1.0,0.0,1.0,1.0,0.0,91426,4589.1704
17856,0.0,0.0,1.0,0.0,1.0,1.0,1.0,91426,4589.1704
17857,0.0,1.0,1.0,0.0,1.0,0.0,1.0,91426,4589.1704
17858,0.0,1.0,0.0,0.0,1.0,1.0,1.0,91426,4589.1704
17859,1.0,1.0,1.0,0.0,0.0,1.0,0.0,91426,4589.1704
17860,1.0,0.0,1.0,0.0,0.0,1.0,1.0,91426,4589.1704
17861,1.0,1.0,1.0,0.0,0.0,0.0,1.0,91426,4589.1704
17862,1.0,1.0,0.0,0.0,0.0,1.0,1.0,91426,4589.1704
17863,0.0,1.0,1.0,0.0,0.0,1.0,1.0,91426,4589.1704
17864,1.0,0.0,1.0,1.0,1.0,1.0,0.0,91426,4589.1704
17865,1.0,1.0,1.0,1.0,1.0,0.0,0.0,91426,4589.1704
17866,1.0,0.0,1.0,1.0,1.0,0.0,1.0,91426,4589.1704
17867,1.0,1.0,0.0,1.0,1.0,1.0,0.0,91426,4589.1704
17868,1.0,0.0,0.0,1.0,1.0,1.0,1.0,91426,4589.1704
17869,1.0,1.0,0.0,1.0,1.0,0.0,1.0,91426,4589.1704
17870,0.0,1.0,1.0,1.0,1.0,1.0,0.0,91426,4589.1704
17871,0.0,0.0,1.0,1.0,1.0,1.0,1.0,91426,4589.1704
17872,0.0,1.0,1.0,1.0,1.0,0.0,1.0,91426,4589.1704
17873,0.0,1.0,0.0,1.0,1.0,1.0,1.0,91426,4589.1704
17874,1.0,1.0,1.0,1.0,0.0,1.0,0.0,91426,4589.1704
17875,1.0,0.0,1.0,1.0,0.0,1.0,1.0,91426,4589.1704
17876,1.0,1.0,1.0,1.0,0.0,0.0,1.0,91426,4589.1704
17877,1.0,1.0,0.0,1.0,0.0,1.0,1.0,91426,4589.1704
17878,0.0,1.0,1.0,1.0,0.0,1.0,1.0,91426,4589.1704
17879,1.0,1.0,1.0,0.0,1.0,1.0,0.0,91426,4589.1704
17880,1.0,0.0,1.0,0.0,1.0,1.0,1.0,91426,4589.1704
17881,1.0,1.0,1.0,0.0,1.0,0.0,1.0,91426,4589.1704
17882,1.0,1.0,0.0,0.0,1.0,1.0,1.0,91426,4589.1704
17883,0.0,1.0,1.0,0.0,1.0,1.0,1.0,91426,4589.1704
17884,1.0,1.0,1.0,0.0,0.0,1.0,1.0,91426,4589.1704
17885,1.0,1.0,1.0,1.0,1.0,1.0,0.0,91426,4589.1704
17886,1.0,0.0,1.0,1.0,1.0,1.0,1.0,91426,4589.1704
17887,1.0,1.0,1.0,1.0,1.0,0.0,1.0,91426,4589.1704
17888,1.0,1.0,0.0,1.0,1.0,1.0,1.0,91426,4589.1704
17889,0.0,1.0,1.0,1.0,1.0,1.0,1.0,91426,4589.1704
17890,1.0,1.0,1.0,1.0,0.0,1.0,1.0,91426,4589.1704
17891,1.0,1.0,1.0,0.0,1.0,1.0,1.0,91426,4589.1704
17892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93543,1674.1532
17893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93543,1487.7941
17894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93543,1799.5299
17895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93543,1760.2963
17896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93543,1683.541
17897,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93543,1678.6244
17898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93543,1689.1295
17899,0.0,0.0,0.0,1.0,1.0,0.0,0.0,93543,1466.4078
17900,1.0,0.0,0.0,1.0,0.0,0.0,0.0,93543,1785.3593
17901,0.0,0.0,1.0,1.0,0.0,0.0,0.0,93543,1745.7173
17902,0.0,0.0,0.0,1.0,0.0,1.0,0.0,93543,1665.2847
17903,0.0,1.0,0.0,1.0,0.0,0.0,0.0,93543,1662.6469
17904,0.0,0.0,0.0,1.0,0.0,0.0,1.0,93543,1673.2417
17905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,93543,1626.2798
17906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,93543,1563.6862
17907,0.0,0.0,0.0,0.0,1.0,1.0,0.0,93543,1488.3862
17908,0.0,1.0,0.0,0.0,1.0,0.0,0.0,93543,1475.556
17909,0.0,0.0,0.0,0.0,1.0,0.0,1.0,93543,1486.8506
17910,1.0,0.0,1.0,0.0,0.0,0.0,0.0,93543,1863.3184
17911,1.0,0.0,0.0,0.0,0.0,1.0,0.0,93543,1785.6919
17912,1.0,1.0,0.0,0.0,0.0,0.0,0.0,93543,1789.0879
17913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,93543,1798.7006
17914,0.0,0.0,1.0,0.0,0.0,1.0,0.0,93543,1753.931
17915,0.0,1.0,1.0,0.0,0.0,0.0,0.0,93543,1748.8954
17916,0.0,0.0,1.0,0.0,0.0,0.0,1.0,93543,1759.4779
17917,0.0,1.0,0.0,0.0,0.0,1.0,0.0,93543,1672.2275
17918,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93543,1682.6371
17919,0.0,1.0,0.0,0.0,0.0,0.0,1.0,93543,1677.7285
17920,1.0,0.0,0.0,1.0,1.0,0.0,0.0,93543,1608.5664
17921,0.0,0.0,1.0,1.0,1.0,0.0,0.0,93543,1543.5414
17922,0.0,0.0,0.0,1.0,1.0,1.0,0.0,93543,1466.8676
17923,0.0,1.0,0.0,1.0,1.0,0.0,0.0,93543,1454.0514
17924,0.0,0.0,0.0,1.0,1.0,0.0,1.0,93543,1465.4501
17925,1.0,0.0,1.0,1.0,0.0,0.0,0.0,93543,1850.4614
17926,1.0,0.0,0.0,1.0,0.0,1.0,0.0,93543,1771.3778
17927,1.0,1.0,0.0,1.0,0.0,0.0,0.0,93543,1776.5765
17928,1.0,0.0,0.0,1.0,0.0,0.0,1.0,93543,1784.5135
17929,0.0,0.0,1.0,1.0,0.0,1.0,0.0,93543,1736.9618
17930,0.0,1.0,1.0,1.0,0.0,0.0,0.0,93543,1734.2113
17931,0.0,0.0,1.0,1.0,0.0,0.0,1.0,93543,1744.8827
17932,0.0,1.0,0.0,1.0,0.0,1.0,0.0,93543,1655.9722
17933,0.0,0.0,0.0,1.0,0.0,1.0,1.0,93543,1664.3652
17934,0.0,1.0,0.0,1.0,0.0,0.0,1.0,93543,1661.7355
17935,1.0,0.0,1.0,0.0,1.0,0.0,0.0,93543,1696.6835
17936,1.0,0.0,0.0,0.0,1.0,1.0,0.0,93543,1623.549
17937,1.0,1.0,0.0,0.0,1.0,0.0,0.0,93543,1614.4194
17938,1.0,0.0,0.0,0.0,1.0,0.0,1.0,93543,1625.4
17939,0.0,0.0,1.0,0.0,1.0,1.0,0.0,93543,1565.9674
17940,0.0,1.0,1.0,0.0,1.0,0.0,0.0,93543,1551.4481
17941,0.0,0.0,1.0,0.0,1.0,0.0,1.0,93543,1562.8173
17942,0.0,1.0,0.0,0.0,1.0,1.0,0.0,93543,1476.1434
17943,0.0,0.0,0.0,0.0,1.0,1.0,1.0,93543,1487.4349
17944,0.0,1.0,0.0,0.0,1.0,0.0,1.0,93543,1474.6127
17945,1.0,0.0,1.0,0.0,0.0,1.0,0.0,93543,1850.4883
17946,1.0,1.0,1.0,0.0,0.0,0.0,0.0,93543,1853.7345
17947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,93543,1862.5673
17948,1.0,1.0,0.0,0.0,0.0,1.0,0.0,93543,1776.9789
17949,1.0,0.0,0.0,0.0,0.0,1.0,1.0,93543,1784.8539
17950,1.0,1.0,0.0,0.0,0.0,0.0,1.0,93543,1788.2584
17951,0.0,1.0,1.0,0.0,0.0,1.0,0.0,93543,1743.476
17952,0.0,0.0,1.0,0.0,0.0,1.0,1.0,93543,1753.1039
17953,0.0,1.0,1.0,0.0,0.0,0.0,1.0,93543,1748.077
17954,0.0,1.0,0.0,0.0,0.0,1.0,1.0,93543,1671.3236
17955,1.0,0.0,1.0,1.0,1.0,0.0,0.0,93543,1680.2734
17956,1.0,0.0,0.0,1.0,1.0,1.0,0.0,93543,1603.4515
17957,1.0,1.0,0.0,1.0,1.0,0.0,0.0,93543,1596.833
17958,1.0,0.0,0.0,1.0,1.0,0.0,1.0,93543,1607.6708
17959,0.0,0.0,1.0,1.0,1.0,1.0,0.0,93543,1545.6776
17960,0.0,1.0,1.0,1.0,1.0,0.0,0.0,93543,1531.1849
17961,0.0,0.0,1.0,1.0,1.0,0.0,1.0,93543,1542.6566
17962,0.0,1.0,0.0,1.0,1.0,1.0,0.0,93543,1454.5065
17963,0.0,0.0,0.0,1.0,1.0,1.0,1.0,93543,1465.902
17964,0.0,1.0,0.0,1.0,1.0,0.0,1.0,93543,1453.0936
17965,1.0,0.0,1.0,1.0,0.0,1.0,0.0,93543,1837.4882
17966,1.0,1.0,1.0,1.0,0.0,0.0,0.0,93543,1841.6786
17967,1.0,0.0,1.0,1.0,0.0,0.0,1.0,93543,1849.6942
17968,1.0,1.0,0.0,1.0,0.0,1.0,0.0,93543,1762.5892
17969,1.0,0.0,0.0,1.0,0.0,1.0,1.0,93543,1770.5234
17970,1.0,1.0,0.0,1.0,0.0,0.0,1.0,93543,1775.731
17971,0.0,1.0,1.0,1.0,0.0,1.0,0.0,93543,1727.6493
17972,0.0,0.0,1.0,1.0,0.0,1.0,1.0,93543,1736.1185
17973,0.0,1.0,1.0,1.0,0.0,0.0,1.0,93543,1733.3766
17974,0.0,1.0,0.0,1.0,0.0,1.0,1.0,93543,1655.0527
17975,1.0,0.0,1.0,0.0,1.0,1.0,0.0,93543,1694.8278
17976,1.0,1.0,1.0,0.0,1.0,0.0,0.0,93543,1684.8232
17977,1.0,0.0,1.0,0.0,1.0,0.0,1.0,93543,1695.8817
17978,1.0,1.0,0.0,0.0,1.0,1.0,0.0,93543,1613.8802
17979,1.0,0.0,0.0,0.0,1.0,1.0,1.0,93543,1622.6608
