geoid,geoid2,TotalPopulation,Ozone,PM25,DieselPM,DrinkingWater,Lead,Pesticides,ToxRelease,Traffic,CleanupSites,GroundwaterThreats,HazWaste,ImpWaterBodies,SolidWaste,Asthma,LowBirthWeight,CardiovascularDisease,Education,LinguisticIsolation,Poverty,Unemployment,HousingBurden,Children10years,Pop1064years,Elderly64years,Hispanic,White,AfricanAmerican,NativeAmerican,AsianAmerican,OtherMultiple,well_count,median_rent
1400000US06037191410,6037191410,4646,.04863521,12.08445864,.19463,787.9403354,87.1111117,0,1550.125997,902.2727865000001,2.5,7.5,.455,0,.5,70,4.47,18.14,28.5,28.4,53.3,6.5,25.2,9.619999999999999,82.01000000000001,8.369999999999999,59.62,16.75,6.46,0,16.14,1.03,0,990
1400000US06037191420,6037191420,3096,.04863521,12.08445864,.322211327,787.9403354,73.60940521000001,0,1576.065043,813.7866398,2.7,23,.385,0,1,48.32,3.33,12.5,24.3,34.2,40.6,4.4,27.4,8.59,84.88,6.52,62.6,19.74,1.13,0,13.92,2.62,0,1083
1400000US06037191500,6037191500,5931,.04863521,12.05932002,.601622601,787.9403354,73.58048427999999,0,1518.485677,2100.439241,10.5,1.3,.4,0,2,65.65000000000001,7.45,17.01,28.7,31.7,42.2,6.3,22.5,8.300000000000001,78.22,13.49,60.01,14.97,.83,.19,21.87,2.14,0,1051
1400000US06037191610,6037191610,4237,.04863521,12.01439591,.603500154,787.9403354,77.02832806000001,0,1514.673299,3183.01241,12.65,.75,.07,0,1,50.11,5.83,13,30.3,23.7,47.6,7.8,37.4,12.86,78.29000000000001,8.85,57.4,19.49,5.85,0,16,1.25,0,1064
1400000US06037191620,6037191620,2532,.04863521,12.01439591,.630591192,787.9403354,66.96626136,0,1493.782003,3347.279442,12.25,.75,.105,0,.5,70,5.2,18.14,42,46.8,64.3,15.9,39.5,5.06,74.68000000000001,20.26,63.31,16.31,9.279999999999999,0,11.1,0,0,1066
1400000US06037191710,6037191710,2937,.04863521,11.8825333,.522923726,787.9403354,86.70345198,0,1495.660991,1296.874125,4.6,.3,.075,0,0,25.4,5.73,6.64,40.4,41.7,56,7.1,30.6,10.15,76.88,12.97,64.73,19.92,5.82,0,6.98,2.55,1,883
1400000US06037191720,6037191720,3224,.04899293,12.00979423,.645596716,787.9403354,75.31765754,0,1484.939311,1452.625354,11.6,.75,.16,0,0,58.73,6.25,15.62,40.5,43.9,62.3,3.7,36.6,14.33,76.73999999999999,8.93,70.56,15.11,4.71,0,8.31,1.3,0,937
1400000US06037191810,6037191810,3367,.04939042,11.90037867,.365629977,787.9403354,75.88796161,0,1477.033,906.8688774,20.5,31.5,.44,0,3,58.73,4.98,15.62,32.6,24.8,63.8,6.9,35,9.56,83.90000000000001,6.53,67.69,22.45,6.24,0,1.19,2.44,0,1168
1400000US06037191820,6037191820,3176,.04863521,11.90037867,.251498429,787.9403354,56.25978363,0,1500.170329,953.4233513,11.95,27.5,.405,0,3,46.36,4.76,12.28,16.9,16.5,30.5,4.5,19.5,8.19,83.15000000000001,8.66,42.41,38.92,7.97,.31,5.54,4.85,0,1075
1400000US06037191901,6037191901,3060,.04939042,11.89127311,.728850032,787.9403354,34.75095206,0,1462.809672,1457.240744,25.5,87.25,.55,0,3,40.28,2.05,10.1,7.6,4.4,31.7,5,25.2,3.82,88.59,7.58,26.57,56.57,7.65,0,4.8,4.41,0,1442
1400000US06037191902,6037191902,2788,.04863521,11.89127311,.236964931,787.9403354,61.08961095,0,1517.378296,1539.686215,14.4,58,.335,0,3,37.5,1.41,11.19,3.6,7.7,18.1,2.8,17.4,6.92,84.86,8.210000000000001,9.15,78.91,.65,.04,6.42,4.84,12,1588
1400000US06037192001,6037192001,2370,.04901945,11.89127311,.330557548,787.9403354,55.5861312,0,1507.321655,1407.46846,5.7,46,.275,0,.3,26.2,3.3,11.81,5.5,11.8,22.7,7.2,22.3,6.5,75.02,18.48,9.109999999999999,71.34999999999999,6.58,1.18,8.859999999999999,2.91,0,1405
1400000US06037192002,6037192002,2597,.04939042,11.76734525,.120469582,787.9403354,58.96761134,0,1523.08667,1048.647919,1,18.6,.27,0,0,25.11,5.62,10.71,3,2.3,20.2,10.4,18.5,5.93,82.20999999999999,11.86,7.05,72.28,2.77,0,8.01,9.9,1,1828
1400000US06037192300,6037192300,2463,.04863521,11.84738147,.155503948,787.9403354,56.196626,0,1547.368001,1171.660996,8.7,9.5,.395,0,.75,37.07,3.37,9.81,4.4,6.8,16.6,8.9,18.5,6.74,76.41,16.85,11.04,61.06,1.1,0,18.72,8.08,5,1486
1400000US06037192410,6037192410,3700,.04791979,11.92386634,.285803976,787.9403354,54.00122579,0,1550.429688,1111.217214,.9,3,.295,0,0,52.31,4.01,13.45,6.4,6.3,29.4,5.3,17.6,5.59,80.59,13.81,21.08,45.46,4.54,0,22.49,6.43,0,1340
1400000US06037192420,6037192420,4280,.04791979,12.01439591,.31567,787.9403354,70.68812959,0,1557.046326,1375.9775,2.25,3,.03,0,0,56.78,5.21,14.58,23.6,29,48.2,3.2,23.7,15.21,75.02,9.77,50.47,12.31,6.12,0,27.9,3.2,0,1155
1400000US06037192510,6037192510,3840,.04791979,12.01439591,.33059504,787.9403354,65.04563602,0,1564.050659,1551.218903,2.35,3,0,0,.2,49.01,8.33,12.6,34.9,32.5,50.9,5.6,33.9,12.37,75.34,12.29,52.32,6.02,.36,0,38.88,2.42,0,1225
1400000US06037192520,6037192520,5269,.04791979,12.04695849,.61566,787.9403354,85.04209885,0,1569.945679,2053.536003,1.1,0,.01,0,1,40.82,5.95,10.51,37.7,36.1,51.8,2.3,24.7,16.49,74.76000000000001,8.75,76.90000000000001,5.73,1.01,0,15.92,.44,0,998
1400000US06037192610,6037192610,3703,.0482775,12.10279177,.641237712,787.9403354,77.83272221999999,0,1574.632975,3082.310819,3.5,6.5,.145,0,2,53.46,5.18,13.73,28.5,30.2,64.09999999999999,5.8,28.6,13.96,72.94,13.1,69.45999999999999,14.88,3.83,0,9.75,2.08,0,1073
1400000US06037192620,6037192620,3542,.04791979,12.10279177,.638639255,787.9403354,78.39598266,0,1634.55072,2209.398157,5.55,2.5,.19,0,1,56.78,7.51,14.58,46.3,50.5,60.9,6.4,23.6,13.78,78.77,7.45,71.15000000000001,4.09,1.19,0,22.78,.79,0,1037
1400000US06037192700,6037192700,3449,.0482775,12.16076534,.74889,787.9403354,66.21215402999999,0,1633.504679,2499.944951,14.8,25.5,.88,0,1,49.08,4.02,12.62,20.6,25,51,3.1,31.1,10.21,80.11,9.68,62.22,11.92,1.91,0,18.44,5.51,0,1197
1400000US06037194101,6037194101,3277,.05168937,11.55801526,.158490589,745.2825329,40.51589256,0,1327.33901,1103.786375,2.25,3.75,.2,0,.7,15.98,4.32,7.15,1.6,3.3,25.8,4.8,22.1,4.67,84.19,11.14,7.6,70,10.56,0,5.77,6.07,0,1697
1400000US06037194102,6037194102,3189,.05225601,11.55141434,.057916446,725.9781563,45.46866354,0,1294.13501,1025.255057,4.5,0,.1,4,0,19.95,2.23,9.720000000000001,3.9,2.4,20.6,8.9,13.9,8.94,69.18000000000001,21.89,8.15,74.47,6.9,0,6.59,3.89,0,1839
1400000US06037194200,6037194200,3524,.05168937,11.58761166,.07317971,724.0887524,51.00087328,0,1367.221008,1919.299481,8.5,9,.2,0,0,16.23,4.33,7.6,2.1,.8,7.9,7.9,12,9.73,77.23999999999999,13.02,4.85,75,2.89,.54,3.63,13.08,0,2633
1400000US06037194300,6037194300,3262,.05168937,11.50092642,.098381267,776.6405974,46.55260354,0,1369.341003,1492.334209,4,1.5,.05,0,0,12.8,4.35,6.13,0,2.3,7.4,3.6,6.5,8.49,75.17,16.34,15.79,75.51000000000001,2.54,0,3.62,2.54,0,2060
1400000US06037194401,6037194401,2391,.04939042,11.72971837,.16508941,787.9403354,45.32652783,0,1514.435018,1296.260459,0,31,.185,0,0,16.75,1.92,8.029999999999999,3.1,5.6,18.8,7.3,16.3,3.3,83.27,13.43,16.94,64.31999999999999,7.53,.46,6.23,4.52,0,1580
1400000US06037194402,6037194402,3579,.04939042,11.71336866,.204504395,806.250476,37.19671413,0,1500.814331,1354.266529,1,19,.27,0,.2,17.8,5.77,8.23,2.5,2.7,24.6,2.6,18.4,4.02,80.44,15.54,2.35,84.86,.61,0,10.42,1.76,0,1958
1400000US06037194500,6037194500,2019,.04863521,11.72971837,.100757337,787.9403354,57.11720861,0,1562.821004,1445.786586,.4,17.1,.74,0,1,24.21,4.02,11.52,2.8,6,11.5,6.4,16.1,8.92,72.66,18.42,6.59,79.09999999999999,4.66,0,7.03,2.63,5,1461
1400000US06037195100,6037195100,4978,.05022962,12.00322844,.169814358,787.9403354,51.66497976,0,1513.787008,987.9833434,36.1,0,1.8,6,1.2,33.65,2.25,8.4,4.3,5.2,7.3,8.4,9.6,9.800000000000001,74.84999999999999,15.35,18.22,59.74,2.47,.48,13.9,5.18,1,1900
1400000US06037195201,6037195201,3128,.05022962,12.00420537,.083013768,787.9403354,60.19245324,0,1406.796672,864.4698399,9,0,.38,6,1,32.14,3.75,13.97,5.3,14,24.2,3.7,18.3,8.220000000000001,79.34999999999999,12.44,20.72,65.73,.67,0,10.87,2.01,0,1467
1400000US06037195202,6037195202,3304,.04978792,12.0137843,.084393667,787.9403354,64.2132543,0,1453.88033,847.3236828,0,0,.625,6,.5,40.2,2.52,19.07,5.9,4.5,15.9,6.6,14.8,9.5,80.54000000000001,9.960000000000001,9.41,72.19,1.36,0,12.41,4.63,0,1835
1400000US06037195300,6037195300,3089,.04939042,12.03217459,.132587545,787.9403354,70.67076154,0,1457.175008,1000.749302,0,2,1.495,6,.2,38.86,2.78,17.67,11.6,8.6,29.4,8.9,19.1,6.7,83.88,9.42,30.33,56.2,1.55,0,9.550000000000001,2.36,0,1445
1400000US06037195400,6037195400,4451,.04939042,12.13679062,.088508325,787.9403354,53.32042692,0,1560.79602,1155.021845,0,5,.47,6,0,42.99,4.73,11.02,3.2,3.1,18.5,4.7,17,5.14,81.22,13.64,24.15,60.73,1.42,0,10.72,2.99,0,1306
1400000US06037195500,6037195500,5548,.04939042,12.17613597,.10105082,787.9403354,59.47695299,0,1617.058004,2922.933251,2.95,4.5,.26,13,.2,45.42,5.62,11.2,6.5,10.9,11.3,5.2,12.3,6.98,79.51000000000001,13.52,31.67,44.05,1.55,0,19.5,3.23,0,1267
1400000US06037195600,6037195600,2948,.04863521,12.22276714,.204341956,787.9403354,64.70036614,0,1678.799052,3462.501109,5.6,9,.46,7,0,55.72,4.5,14.06,22,14.9,39.5,4.7,28.2,8.039999999999999,80.5,11.47,48,32.87,.85,0,14.04,4.24,1,1215
1400000US06037195710,6037195710,4487,.04863521,12.21911535,.537806287,787.9403354,81.12505341000001,0,1735.770671,4804.45687,3.75,12.5,.655,7,0,55.72,4.65,14.06,26.6,21.5,59.3,8.6,22.4,9.81,80.68000000000001,9.52,64.56,17.78,4.08,0,11.27,2.3,0,1100
1400000US06037195720,6037195720,2000,.04863521,12.21911535,.755222051,787.9403354,55.51026166,0,1757.250631,5637.221549,3.95,9,.36,7,0,55.72,7.24,14.06,33.4,25.6,40.1,4.1,20.4,8.9,73,18.1,63.1,20.45,.65,0,11.5,4.3,0,1017
1400000US06037195802,6037195802,2691,.0482775,12.19449024,.491913845,787.9403354,79.9857178,0,1704.163046,3691.429139,12.15,13,1.68,7,0,55.51,7.14,14.01,22.3,13,41.8,7.3,26.2,10.93,76.25,12.82,59.31,14.75,2.56,.41,21.78,1.19,0,1101
1400000US06037195803,6037195803,2634,.04863521,12.22276714,.484427374,787.9403354,67.34110113,0,1643.037374,1453.77909,5.1,10.5,1.325,0,0,55.72,4.49,14.06,14.3,9.800000000000001,34.7,8.5,24.8,8.09,82.61,9.300000000000001,36.79,38.72,3.64,.23,15.49,5.13,0,1226
1400000US06037195804,6037195804,2533,.04863521,12.22276714,.467444943,787.9403354,60.13197419,0,1675.004028,3192.572263,2.15,2.5,1.17,7,0,55.72,5.84,14.06,14.3,10.7,32.3,3.9,19,10.5,76.19,13.3,43.07,34.86,5.84,0,12.2,4.03,2,1256
1400000US06037195901,6037195901,2237,.04863521,12.08445864,.158380062,787.9403354,69.35917019999999,0,1572.322672,642.6676625,1.3,23,.405,0,0,42.51,6.31,10.91,14.1,5.7,25,7.7,21.4,5.23,83.01000000000001,11.76,36.12,44.12,1.88,.54,16.54,.8,0,1216
1400000US06037195902,6037195902,1864,.04863521,12.08445864,.171723221,787.9403354,60.46319689,0,1591.786295,1333.167334,1.15,23,.455,0,0,55.72,4.3,14.06,5.1,NA,33.6,NA,22.1,6.49,86.43000000000001,7.08,25.21,54.61,2.41,0,13.47,4.29,0,1348
1400000US06037195903,6037195903,2008,.0482775,12.16076534,.654089764,787.9403354,67.42643382999999,0,1646.619385,2792.874727,9.8,21.25,.92,0,0,38.99,4.1,9.880000000000001,17.8,7.5,34,4.3,24.5,6.47,83.72,9.81,47.41,30.23,0,.25,16.24,5.88,0,1166
1400000US06037197200,6037197200,3909,.05022962,12.25891972,.611241507,836.2522508,83.77389492,0,1634.313924,5312.817073,60.6,12.25,.1,8,3.45,59.14,3.3,9.640000000000001,26.9,16.4,35.9,1.4,16.5,9.93,74.26000000000001,15.81,53.75,10.85,3.27,.38,30.62,1.13,0,1150
1400000US06037197300,6037197300,4052,.04939042,12.35660149,.290890182,787.9403354,55.81217352,0,1705.647359,812.3080413,7.35,11.2,.16,13,.1,55.72,6.25,14.06,13.6,9.5,24,2.7,21.9,4.27,84.18000000000001,11.55,32.85,44.37,3.38,0,16.61,2.79,0,1238
1400000US06037197410,6037197410,4331,.05022962,12.11289442,.327782416,787.9403354,63.3689111,0,1603.283976,2810.898503,44.4,4.5,1.6,8,2.1,35.69,5.93,8.609999999999999,11.1,5.9,18.4,4.3,13.9,10.78,77.26000000000001,11.96,34.29,47.52,2.17,.55,10.97,4.5,1,1672
1400000US06037197420,6037197420,3564,.04939042,12.25375816,.244867948,787.9403354,72.10691223000001,0,1681.932068,3145.776301,8.25,10,.2,13,0,47.56,5.5,11.9,22.6,15.1,42.3,5.5,21.9,8.08,81.14,10.77,50,35.41,2.55,.84,8.949999999999999,2.24,0,1111
1400000US06037197500,6037197500,3914,.04863521,12.37542981,.526458168,787.9403354,73.93388071,0,1783.623047,2450.706272,8.55,15,.335,7,.7,55.72,4.67,14.06,20.8,14.2,19.7,6.3,20.6,7.46,83.55,8.99,43.82,32.83,3.7,0,17.45,2.2,0,1386
1400000US06037197600,6037197600,2166,.04863521,12.53587816,.624788056,787.9403354,67.70676881999999,0,1848.020671,3417.885186,2.5,14.8,.65,14,.7,26.46,5.23,7.56,19,9.800000000000001,25.2,5.5,23.8,7.53,83.09999999999999,9.369999999999999,43.95,32.83,.32,.74,16.99,5.17,14,1255
1400000US06037197700,6037197700,5332,.04863521,12.80327609,.46167355,787.9403354,56.62492923,0,1854.717346,2097.011999,8,26.25,1.775,15,.7,28.64,6.96,9.18,28.7,27.1,45,4.8,32.9,10.09,76.13,13.78,25.26,22.73,3,2.21,42.72,4.07,209,1119
1400000US06037199000,6037199000,5391,.04981739,12.97004897,.675848065,817.1889892,63.54302421,0,1700.55599,2459.873712,63.6,32.6,.725,8,12.5,60.2,6.33,9.9,36.5,25.1,49.1,5.8,22.8,13.47,74.87,11.67,66.54000000000001,5.27,1.08,0,26.06,1.06,1,1034
1400000US06037199110,6037199110,2705,.05116215,12.29318207,.056288406,488.7862335,79.60879365,0,1666.311991,1030.181306,0,3,.435,8,1.2,41.97,5.81,8.35,41,18.9,40.8,12.9,17.1,13.09,70.5,16.41,88.47,6.21,.37,0,4.77,.18,0,1171
1400000US06037199120,6037199120,4511,.05022962,12.44209355,.303958739,727.8847658,69.94246124999999,0,1766.078003,899.6802936,0,12.5,1.08,13,0,49.2,4.01,8.279999999999999,40,22.2,62.6,13.3,32.3,10.84,74.31,14.85,73.91,3.01,2.19,0,19.4,1.49,0,1004
1400000US06037199201,6037199201,3660,.05022962,12.70430833,.11357,806.2100210999999,83.6569774,0,1712.557984,946.9841038,16.15,11.3,.27,14,1.75,59.14,7.97,9.640000000000001,39,37.6,66.59999999999999,13.7,24,11.99,77.98,10.03,68.33,1.67,0,0,30,0,0,969
1400000US06037199202,6037199202,3155,.05070407,12.16478122,.058645223,488.7862335,83.26716909,0,1650.910258,1213.572277,3.6,8.25,.26,14,2.7,52.37,5.53,8.720000000000001,33.1,13.1,34.8,10.7,24.4,9.380000000000001,78.34999999999999,12.27,74.93000000000001,10.68,1.01,0,11.95,1.43,0,1117
1400000US06037199300,6037199300,4202,.051214,11.8291691,.113764526,488.7862335,65.44729765,0,1545.376688,1929.748024,20.25,7.5,.22,8,5.25,44.64,5.59,7.7,30.4,11.5,36,10.5,29.3,6.35,78.91,14.73,59.16,25.99,1.4,.5,12.23,.71,0,1127
1400000US06037199400,6037199400,4759,.05070407,12.31141865,.207516194,488.7862335,80.06630756,0,1593.690653,1511.705885,28.6,11,.085,8,2.15,51.17,7.11,8.369999999999999,42,28.5,49.9,9.699999999999999,20.4,9.140000000000001,79.64,11.22,70.43000000000001,3.87,4.41,0,19.06,2.23,0,1022
1400000US06037199700,6037199700,3063,.04939042,13.26241232,.640033066,787.9403354,74.78742669,0,1841.317281,2494.648197,45.95,36.3,6.795,8,1.2,56.77,6.52,9.35,35,23.3,53.2,3.7,30.7,5.88,78.13,16,65.36,17.66,.6899999999999999,0,15.58,.72,0,1195
1400000US06037199800,6037199800,5828,.04978792,12.70430833,.392601344,832.1871195,86.74344642,0,1776.504333,2114.074417,5.9,14.85,.995,14,0,59.14,4.02,9.640000000000001,51.4,27.3,66.40000000000001,8.5,39.5,14.34,70.97,14.69,62.3,1.3,.02,0,36.38,0,0,963
1400000US06037199900,6037199900,2692,.04939042,12.7350876,.518305567,840.0405006,87.52688061000001,0,1861.887675,2434.411276,11,31.3,2.705,14,0,52.95,5.43,8.869999999999999,49.5,27.1,51.9,11.5,27.5,14,71.25,14.75,82.39,1.89,1.56,0,14.15,0,1,910
1400000US06037201110,6037201110,2147,.0527438,11.62234049,.037681435,794.3568106,83.30527945,0,1475.314005,900.6062362,0,0,.01,2,0,60.12,7.08,12.71,28,13.4,31,2,23.3,7.5,76.84999999999999,15.65,76.01000000000001,10.81,.65,0,12.53,0,1,1105
1400000US06037201120,6037201120,4144,.05334987,11.86386022,.055412013,804.0642378,78.16521744000001,0,1453.061341,684.0771027,.9,8.75,.235,0,0,52.98,6.4,11.3,27,10.2,33.8,9.1,32.8,17.08,71.31,11.61,80.28,8.74,1.3,0,7.99,1.69,0,1094
1400000US06037201200,6037201200,2893,.05219839,11.92907459,.065868658,488.7862335,83.21606374,0,1548.423035,1264.728011,0,0,.25,0,0,63.37,6.61,13.34,41.7,10,43.3,7.1,23.8,15.21,73.28,11.51,81.44,7.16,0,0,10.75,.66,0,1035
1400000US06037201301,6037201301,4498,.05168937,12.07626386,.055215972,488.7862335,74.21518245,0,1565.692993,982.9639699000001,0,0,.5,2,2,59.26,8.02,12.54,39.7,16.6,43.9,4.9,22.4,14.98,70.83,14.18,76.88,5,2.27,0,15.78,.07,0,966
1400000US06037201302,6037201302,4341,.05219839,11.80022725,.045798752,488.7862335,21.03169432,0,1469.250672,665.7150745,.1,3,.06,2,1.2,32.28,4.06,7.74,12.1,13.8,32.4,2.7,22.9,10.23,73.19,16.59,26.17,20.96,5.53,0,42.04,5.3,0,1652
1400000US06037201401,6037201401,4693,.05116215,12.11019063,.131490772,488.7862335,69.25203897999999,0,1655.3703,1075.886279,0,4,.73,0,.2,63.37,6.14,13.34,31.9,14.3,54.5,6.4,26.6,10.53,77.26000000000001,12.21,75.64,6.93,1,3.24,10.01,3.17,0,1108
1400000US06037201402,6037201402,4995,.05070407,12.19527041,.137339977,488.7862335,73.65548588,0,1881.817017,706.7247204,23,63.75,1.215,6,2.5,63.37,4.92,13.34,38.7,23,51.1,5.9,13.3,8.91,70.25,20.84,74.37,3.8,.84,0,18.98,2,8,935
1400000US06037201501,6037201501,5367,.05219839,11.9405062,.087338629,840.4038944,76.67087904,0,1548.247681,584.0486749,16.5,9.35,.71,0,0,59.95,8.35,12.66,33.3,18,41.5,8.9,22.2,13.71,72.87,13.42,82.77,9.35,1.02,0,6.34,.52,0,1056
1400000US06037201503,6037201503,3364,.05219839,11.96568323,.071239382,488.7862335,85.18418649,0,1572.386658,1179.014019,0,0,.07,0,0,63.37,5.72,13.34,32.4,16.5,50.7,7.5,32,13.73,75.18000000000001,11.09,86.47,5.29,1.07,0,7.16,0,0,1137
1400000US06037201504,6037201504,2302,.05219839,11.96568323,.072202996,488.7862335,85.09198508999999,0,1636.552978,677.0782795,0,0,.275,0,0,63.37,7.34,13.34,38.5,8.199999999999999,46.2,8.6,31.1,13.47,70.55,15.99,79.41,10.51,1,0,5.43,3.65,0,1201
1400000US06037201601,6037201601,2323,.05116215,11.98109779,.106638604,488.7862335,71.11662376,0,1810.66864,671.9479911,12.7,16.3,1.335,0,.5,63.37,10.24,13.34,27.1,17.8,35.4,16.4,8.5,7.28,77.7,15.02,79.77,4.69,2.54,0,9.56,3.44,0,970
1400000US06037201602,6037201602,2960,.05168937,11.96906139,.243447189,488.7862335,75.93306751999999,0,1678.210632,818.4180646999999,19.15,14.3,2.03,0,0,62.2,4.8,13.11,36.7,9.199999999999999,38,11.1,16.2,10,73.95,16.05,83.61,3.48,.1,.84,11.15,.8100000000000001,0,1212
1400000US06037201700,6037201700,5514,.05116215,12.08423947,.518726645,788.0198114,65.75074642,0,2124.610026,967.4899402,22.9,21.35,5.15,0,1.25,52.24,5.96,11.12,22.9,10.2,37.7,12.4,22.8,9.869999999999999,82.54000000000001,7.6,63.64,14.24,5.44,0,14.09,2.59,1,1161
1400000US06037203100,6037203100,4498,.04939042,12.41775036,.942065632,488.7862335,82.35529787999999,0,1883.244405,1663.608361,5.5,44.3,.515,6,5.5,60.33,5.08,13.14,52.9,25.3,62.8,8.5,32.3,15.56,74.7,9.74,94.73,.89,1.29,0,2.11,.98,0,799
1400000US06037203200,6037203200,5695,.04939042,12.28025039,.281790009,488.7862335,84.70079076,0,1992.992676,1665.071729,4.1,8.55,.11,0,3,51.52,6.55,12.59,43.2,12.4,54.3,5.2,27.8,20.12,71.89,7.99,94.94,2.99,.93,.19,.37,.58,0,1048
1400000US06037203300,6037203300,2000,.04939042,12.57687534,1.052674887,798.8679924,74.67573280000001,0,1894.993347,2125.866346,16.8,47.55,2.09,13,.5,65.53,6.16,13.45,52.1,28.4,71.7,11.9,28.3,7.7,84.5,7.8,75.55,2.85,10.45,0,6.95,4.2,1,1043
1400000US06037203500,6037203500,2907,.04863521,12.84192716,.955841034,761.1620823,89.22601962,0,1984.473328,3196.052323,78.65,39.85,5.08,7,0,81.13,6.02,16.94,33,22.4,65.40000000000001,3.9,29.1,11.66,75.37,12.97,77.23,4.88,3.27,0,14.62,0,4,1011
1400000US06037203600,6037203600,5276,.04899293,12.63753163,.888584713,488.7862335,88.80571075,0,2037.585388,2936.037088,5.4,3.55,.415,7,0,81.34,5.41,16.99,50.6,26.6,56.1,2.6,25.6,13.59,77.69,8.720000000000001,95.95999999999999,1.71,.91,.36,1.06,0,4,1031
1400000US06037203710,6037203710,3270,.04899293,12.41048715,.29302,488.7862335,93.38768921,0,2031.669291,1116.544254,4,0,.08,0,0,68.42,2.97,14.62,54.9,11.1,48.2,2.5,25.6,16.54,73.76000000000001,9.69,97.70999999999999,1.1,.52,0,.67,0,1,1043
1400000US06037203720,6037203720,4072,.04899293,12.41048715,.29520228,488.7862335,95.7233811,0,2102.036662,875.3541577,1.7,.3,.11,7,0,67.40000000000001,4.4,14.43,51.4,22.5,66.5,6.1,29.2,16.55,75.42,8.029999999999999,97.73999999999999,1.52,0,0,.54,.2,0,920
1400000US06037203800,6037203800,4829,.04939042,12.28627082,.234314445,488.7862335,89.22492736,0,2143.306641,533.5577286,.2,0,.035,0,0,53.21,3.43,15.31,45,13.6,58.9,6.8,30.6,18.08,70.81999999999999,11.1,97.12,.97,.21,0,1.57,.12,0,1107
1400000US06037203900,6037203900,3353,.04863521,12.23190845,.747991867,488.7862335,92.48281355,0,2509.110026,1856.805971,2.5,.75,.225,0,.2,49.83,4.84,14.49,44.6,14.9,49.7,5.6,32.1,13.39,75.84,10.77,97.14,2.09,.78,0,0,0,1,1087
1400000US06037204110,6037204110,3286,.04863521,12.28627082,.351324827,488.7862335,84.06351814999999,0,2317.143351,700.8575734,1.4,.3,.02,0,0,50.57,4.53,14.34,42.4,21.6,44.6,7.4,28.9,11.96,77.69,10.35,96.38,3.62,0,0,0,0,1,1040
1400000US06037204120,6037204120,2971,.0482775,12.23190845,.826517526,488.7862335,91.95615994000001,0,2415.590007,1414.158391,1.7,0,0,7,0,41.63,4.66,11.82,42,12.7,54.7,6.4,18.1,14.91,72.16,12.92,93.44,3.06,1.11,.34,.84,1.21,0,1071
1400000US06037204200,6037204200,3657,.04863521,12.28627082,.294956465,733.0520844,86.79284928,0,2199.243245,842.0443545000001,1.2,1.5,.11,7,0,69.81,5.13,14.88,56.7,22.7,63.6,4.9,30.4,15.5,77.73999999999999,6.75,96.91,1.04,.33,0,1.72,0,0,930
1400000US06037204300,6037204300,5445,.04863521,12.41369527,.530296483,736.1678300999999,89.35101295,0,2299.563314,820.7364047,7.75,6,.05,7,0,57.54,6.85,12.67,54,21.5,62.3,9.4,29.3,15.54,72.05,12.42,95.56,2.52,.4,0,1.38,.15,1,957
1400000US06037204410,6037204410,2575,.04863521,12.63753163,.85122013,822.6802913,94.71017913999999,0,2118.953308,3567.987479,1.2,5,.175,7,0,81.34,4.38,16.99,54.6,25.2,54.6,3.2,30.8,10.83,75.65000000000001,13.51,96.47,1.36,.19,0,1.98,0,0,924
1400000US06037204420,6037204420,3154,.04863521,12.63753163,.710896622,824.2944653,91.26164502,0,2164.073365,795.7488349,4.5,6,.135,7,0,81.34,6.29,16.99,51.1,26.8,69,6.4,31.8,14.39,79.26000000000001,6.34,90.77,1.24,4.82,0,2.54,.63,0,831
1400000US06037204600,6037204600,4080,.04791979,12.47302993,.98904594,787.9403354,93.04841340999999,0,2338.079997,3291.982798,8.5,6.3,.755,7,8.1,51.48,5.22,13.23,51.1,17.1,64.2,9.4,35.5,9.9,77.92,12.18,91.08,3.95,2.23,0,2.13,.61,3,981
1400000US06037204700,6037204700,5510,.04791979,12.30827709,1.07591976,828.1220079,91.36253512,0,2522.046671,4013.208536,5.65,1.05,3.9,7,4.75,70.81999999999999,5.81,19.23,41.5,10,39.2,8.6,24.5,16.64,70.98,12.38,95.92,1.27,1.07,0,1.14,.6,0,926
1400000US06037204810,6037204810,5277,.04791979,12.30827709,.79456051,770.3557938,84.16336139000001,0,2655.466675,4050.333875,9,1.8,2.66,7,0,55.5,6.67,15.35,49.8,20.2,53.8,6.7,33.9,15.2,75.36,9.44,96.65000000000001,0,2.2,.17,.53,.45,2,1013
1400000US06037204820,6037204820,2241,.04791979,12.24094412,.578688336,787.9403354,81.04815704000001,0,3039.246664,3550.700079,24.15,7.8,8.005,7,1,76.09999999999999,4.91,20.87,44.9,23,59.4,2.5,29.9,12.41,75.23,12.36,94.91,2.59,2.28,0,.22,0,0,1056
1400000US06037204910,6037204910,3341,.0482775,12.25496306,.779843995,813.4622740999999,83.14446443999999,0,3051.320068,3824.66063,6.5,4.5,2.36,7,.5,76.09999999999999,3.98,20.87,54.9,25.8,55.2,6.5,24.7,12.03,75.79000000000001,12.18,96.17,2.48,.87,0,.24,.24,0,963
