,ZIP,geoid_x,index,geoid_y,geoid2,TotalPopulation,Ozone,PM25,DieselPM,DrinkingWater,Lead,Pesticides,ToxRelease,Traffic,CleanupSites,GroundwaterThreats,HazWaste,ImpWaterBodies,SolidWaste,Asthma,LowBirthWeight,CardiovascularDisease,Education,LinguisticIsolation,Poverty,Unemployment,HousingBurden,Children10years,Pop1064years,Elderly64years,Hispanic,White,AfricanAmerican,NativeAmerican,AsianAmerican,OtherMultiple,well_count,median_rent
591,90024,6037265303,5,1400000US06037265303,6037265303,0.5382287190599685,-0.2459944659182366,-0.0882976373053899,0.7738874925575537,-0.9372026765109076,-1.400193731360377,-0.0487874354894081,-0.4159292979175429,-0.6825204010696246,-0.6483602470535293,-0.5924419085296245,-0.3614479424959499,-0.7142963881108262,-0.4995511446920485,-1.2599125085126492,-0.0208825864269696,-0.3502603960874869,-0.0042534725874247,-0.9449886599654552,2.4009715306412978,0.4321720873266752,4.762671242148614,-2.2747170548831317,3.6489250237797175,-1.9706015088717013,-1.1116900513330124,0.1861068506684786,-0.3602011416651574,-0.0938254997334997,1.9102333053565932,0.7212029354627449,-0.1461774078696717,1862.0
592,90024,6037265304,6,1400000US06037265304,6037265304,-0.8872613807882719,-0.2459944659182366,-0.0882976373053899,0.7723646088927116,-0.9372026765109076,-0.5744824302014403,-0.0487874354894081,-0.4159680715899579,-0.7186701880948438,-0.6483602470535293,-0.5924419085296245,-0.3426476168942212,-0.7142963881108262,-0.4995511446920485,-1.5613334637025724,-0.0208825864269696,-0.8033585949977053,-1.2269044558988844,-0.2568269997666387,2.645117940045401,0.9706963341460908,4.139846230745268,-2.451237457209738,3.5286505589549955,-1.7420064292628732,-1.0649815880185702,0.4171867459564635,-0.5007540709253607,-0.0938254997334997,1.3625026205440545,2.027162227011392,-0.1461774078696717,1512.0
593,90024,6037265305,7,1400000US06037265305,6037265305,-0.1914119554014223,-0.2949582775363291,0.0694538265165863,0.8217007712792956,-0.9372026765109076,-0.9124079422885482,-0.0487826187009439,-0.4088275567910306,0.4164049458911867,-0.4199978901685829,-0.5023866517955948,-0.125100992074218,-0.7142963881108262,-0.4542122729048135,-1.5101420188187733,-0.3552826484317841,-0.7271364680782291,-1.1838064014148706,-1.0310088674903073,1.928955139126698,-0.7944664748731045,3.052733483568516,-2.3159815645179225,3.66298307810988,-1.9559479781275455,-1.0113533523612477,0.3173570493690551,-0.6300280614177699,-0.0854887391669325,1.4776146120404543,2.277505861174072,-0.13185541755198,1648.0
594,90095,6037265305,3,1400000US06037265305,6037265305,-0.1914119554014223,-0.2949582775363291,0.0694538265165863,0.8217007712792956,-0.9372026765109076,-0.9124079422885482,-0.0487826187009439,-0.4088275567910306,0.4164049458911867,-0.4199978901685829,-0.5023866517955948,-0.125100992074218,-0.7142963881108262,-0.4542122729048135,-1.5101420188187733,-0.3552826484317841,-0.7271364680782291,-1.1838064014148706,-1.0310088674903073,1.928955139126698,-0.7944664748731045,3.052733483568516,-2.3159815645179225,3.66298307810988,-1.9559479781275455,-1.0113533523612477,0.3173570493690551,-0.6300280614177699,-0.0854887391669325,1.4776146120404543,2.277505861174072,-0.13185541755198,1648.0
595,90024,6037265420,8,1400000US06037265420,6037265420,-1.5380558074090664,-0.1915861248070127,-0.1666311814237478,0.4717365477165101,-0.9372026765109076,-0.3764149193536732,-0.0487871943093351,-0.4227052597526974,0.973237531836153,-0.6483602470535293,-0.6149557227131319,-0.4178489193011359,-0.7142963881108262,-0.4995511446920485,-1.5047722868379552,-0.6687666696956093,-1.4851231746663514,-1.2392181857514597,-1.1934914817039166,-1.3968615045336417,-1.33299072169252,-1.4655788718848568,0.6229685105822074,-1.9211885030379705,1.405571974581759,-1.615103489277557,2.018836897978348,-0.156312633170418,-0.0938254997334997,-0.2161761199779984,0.6127206939922504,-0.1461774078696717,2601.0
596,90049,6037265420,15,1400000US06037265420,6037265420,-1.5380558074090664,-0.1915861248070127,-0.1666311814237478,0.4717365477165101,-0.9372026765109076,-0.3764149193536732,-0.0487871943093351,-0.4227052597526974,0.973237531836153,-0.6483602470535293,-0.6149557227131319,-0.4178489193011359,-0.7142963881108262,-0.4995511446920485,-1.5047722868379552,-0.6687666696956093,-1.4851231746663514,-1.2392181857514597,-1.1934914817039166,-1.3968615045336417,-1.33299072169252,-1.4655788718848568,0.6229685105822074,-1.9211885030379705,1.405571974581759,-1.615103489277557,2.018836897978348,-0.156312633170418,-0.0938254997334997,-0.2161761199779984,0.6127206939922504,-0.1461774078696717,2601.0
597,90024,6037265510,9,1400000US06037265510,6037265510,0.2297271302868418,-0.3879845924346924,0.1068532418161523,-0.2728201908801619,-0.9372026765109076,-1.734011606232594,-0.0487874354894081,-0.3950284399032955,0.663199279634077,-0.0346364129252358,-0.4888783632854905,-0.1949307728806388,-0.7142963881108262,-0.2728567857558738,-1.3562097020353208,-0.8375657580684386,-0.8097104389076615,-1.3685123492035012,-0.1230177880613132,0.6268409556381473,-0.6448764063121559,2.2487230143023766,-1.2522742050433044,1.7167235564007284,-0.8100418739345744,-1.3988606035625468,0.8769601692833315,-0.4079197287596709,0.1562773172635185,1.4200586162922542,0.028585547612664,-0.1461774078696717,1930.0
598,90024,6037265520,10,1400000US06037265520,6037265520,0.4775296235001444,-0.3879845924346924,0.1463727731687719,0.4161818833319279,-0.9372026765109076,-1.6636702550225972,-0.0487873797590975,-0.3903946486263518,1.9493451749474144,-0.0260728245420503,-0.5249004659791023,-0.353390660095209,-0.7142963881108262,0.4525651628398854,-1.4177826287487016,-0.8315372191979803,-1.3432653273439934,-1.2515319156040352,-0.686928037390899,-1.131013192071396,0.2526640050535366,-0.7634852226665382,-0.1908593183261751,-0.1608076996942988,0.2728540480585278,-1.5161507447743685,1.2432675420203951,0.2384502237023751,-0.0938254997334997,0.0368172679261766,3.992359755188429,-0.1461774078696717,2281.0
599,90025,6037265520,3,1400000US06037265520,6037265520,0.4775296235001444,-0.3879845924346924,0.1463727731687719,0.4161818833319279,-0.9372026765109076,-1.6636702550225972,-0.0487873797590975,-0.3903946486263518,1.9493451749474144,-0.0260728245420503,-0.5249004659791023,-0.353390660095209,-0.7142963881108262,0.4525651628398854,-1.4177826287487016,-0.8315372191979803,-1.3432653273439934,-1.2515319156040352,-0.686928037390899,-1.131013192071396,0.2526640050535366,-0.7634852226665382,-0.1908593183261751,-0.1608076996942988,0.2728540480585278,-1.5161507447743685,1.2432675420203951,0.2384502237023751,-0.0938254997334997,0.0368172679261766,3.992359755188429,-0.1461774078696717,2281.0
600,90024,6037265601,11,1400000US06037265601,6037265601,-0.4260734073079588,-0.3879845924346924,0.1463727731687719,0.1121265235345,-0.9372026765109076,-0.8748172399201035,-0.0487874354894081,-0.3903364274394945,0.3301026491026646,-0.4942156561561905,-0.4798728376120874,-0.3265330520927395,-0.7142963881108262,-0.4995511446920485,-1.38771212965612,-1.145021240461806,-0.9600374114432948,-1.350041754424638,-0.8780840541127924,-0.9736743948998626,-1.1534826394193816,-0.3105215780095587,-0.0693582621792895,-0.0077311080991962,0.0515857338217776,-1.523416505734393,1.9007117191478289,-0.6517183282789124,-0.0938254997334997,0.1595190610597017,0.6544446330193636,-0.1461774078696717,2062.0
601,90025,6037265601,4,1400000US06037265601,6037265601,-0.4260734073079588,-0.3879845924346924,0.1463727731687719,0.1121265235345,-0.9372026765109076,-0.8748172399201035,-0.0487874354894081,-0.3903364274394945,0.3301026491026646,-0.4942156561561905,-0.4798728376120874,-0.3265330520927395,-0.7142963881108262,-0.4995511446920485,-1.38771212965612,-1.145021240461806,-0.9600374114432948,-1.350041754424638,-0.8780840541127924,-0.9736743948998626,-1.1534826394193816,-0.3105215780095587,-0.0693582621792895,-0.0077311080991962,0.0515857338217776,-1.523416505734393,1.9007117191478289,-0.6517183282789124,-0.0938254997334997,0.1595190610597017,0.6544446330193636,-0.1461774078696717,2062.0
602,90024,6037265602,12,1400000US06037265602,6037265602,-0.783384578077645,-0.3439208573604184,0.0168704209273588,-0.3295995464176274,-0.9372026765109076,-2.019625050883462,-0.0487874354894081,-0.3951314683668726,1.101431879372697,-0.2487261225048731,-0.5811850014378709,-0.296989683290023,-0.7142963881108262,-0.4995511446920485,-1.2599125085126492,-0.1744264823180387,-0.3502603960874869,-1.2022769961937336,-0.1325755888974078,-1.0604820071324328,-0.0067356180339023,-1.0239393183443015,-1.0413667113543716,-2.046148985972747,2.5851811994862883,-1.4978133480657356,1.8673025776604093,-0.3662744163862773,-0.0938254997334997,-0.1453379713648293,1.3345448391613106,-0.1461774078696717,2350.0
603,90024,6037265700,13,1400000US06037265700,6037265700,0.2128315057495712,-0.3879845924346924,0.0222442158670985,0.2560100356205319,-0.9372026765109076,-1.222820359991725,-0.0487874354894081,-0.3944811237228298,-0.0030389047647459,-0.1202722967570907,-0.3447899525110429,-0.2755035968880474,-0.7142963881108262,-0.4995511446920485,-1.3515559343186117,-0.6627381308251513,-0.7843030632678364,-1.0852965625942677,-0.1230177880613132,-0.7783572673765802,-0.8842205160096739,0.1650902488802702,-0.3398700475629208,-2.1242492878069825,2.208585459361488,-1.38536704749393,1.8792344139059167,-0.5189738950887204,-0.0938254997334997,-0.4261606319384637,2.440229223379814,-0.0459234756458298,2128.0
604,90025,6037265700,5,1400000US06037265700,6037265700,0.2128315057495712,-0.3879845924346924,0.0222442158670985,0.2560100356205319,-0.9372026765109076,-1.222820359991725,-0.0487874354894081,-0.3944811237228298,-0.0030389047647459,-0.1202722967570907,-0.3447899525110429,-0.2755035968880474,-0.7142963881108262,-0.4995511446920485,-1.3515559343186117,-0.6627381308251513,-0.7843030632678364,-1.0852965625942677,-0.1230177880613132,-0.7783572673765802,-0.8842205160096739,0.1650902488802702,-0.3398700475629208,-2.1242492878069825,2.208585459361488,-1.38536704749393,1.8792344139059167,-0.5189738950887204,-0.0938254997334997,-0.4261606319384637,2.440229223379814,-0.0459234756458298,2128.0
605,90067,6037265700,1,1400000US06037265700,6037265700,0.2128315057495712,-0.3879845924346924,0.0222442158670985,0.2560100356205319,-0.9372026765109076,-1.222820359991725,-0.0487874354894081,-0.3944811237228298,-0.0030389047647459,-0.1202722967570907,-0.3447899525110429,-0.2755035968880474,-0.7142963881108262,-0.4995511446920485,-1.3515559343186117,-0.6627381308251513,-0.7843030632678364,-1.0852965625942677,-0.1230177880613132,-0.7783572673765802,-0.8842205160096739,0.1650902488802702,-0.3398700475629208,-2.1242492878069825,2.208585459361488,-1.38536704749393,1.8792344139059167,-0.5189738950887204,-0.0938254997334997,-0.4261606319384637,2.440229223379814,-0.0459234756458298,2128.0
606,90024,6037701100,14,1400000US06037701100,6037701100,-1.9992437808893797,-0.2897847427238514,0.0189929263745205,1.016455139310976,-0.9372026765109076,0.017021212825791,-0.0487287465941761,-0.4077916291729341,2.672376403824834,0.2707982394083801,0.1730277737096277,0.215990629557145,-0.7142963881108262,0.9286233166058524,-1.4446312886527923,-0.0208825864269696,-1.3517344525572683,0.0106253942849404,-0.0002188918960169,2.639692464280866,10.424788667198053,-0.0163432179863856,-2.0362998881043377,0.4921108236399125,0.841411040931767,-0.7484020033317947,0.3917321619660486,1.294332414502791,-0.0938254997334997,-0.3053562892142201,0.8422023586413736,0.1116184178487789,1325.0
607,90025,6037701100,17,1400000US06037701100,6037701100,-1.9992437808893797,-0.2897847427238514,0.0189929263745205,1.016455139310976,-0.9372026765109076,0.017021212825791,-0.0487287465941761,-0.4077916291729341,2.672376403824834,0.2707982394083801,0.1730277737096277,0.215990629557145,-0.7142963881108262,0.9286233166058524,-1.4446312886527923,-0.0208825864269696,-1.3517344525572683,0.0106253942849404,-0.0002188918960169,2.639692464280866,10.424788667198053,-0.0163432179863856,-2.0362998881043377,0.4921108236399125,0.841411040931767,-0.7484020033317947,0.3917321619660486,1.294332414502791,-0.0938254997334997,-0.3053562892142201,0.8422023586413736,0.1116184178487789,1325.0
608,90049,6037701100,16,1400000US06037701100,6037701100,-1.9992437808893797,-0.2897847427238514,0.0189929263745205,1.016455139310976,-0.9372026765109076,0.017021212825791,-0.0487287465941761,-0.4077916291729341,2.672376403824834,0.2707982394083801,0.1730277737096277,0.215990629557145,-0.7142963881108262,0.9286233166058524,-1.4446312886527923,-0.0208825864269696,-1.3517344525572683,0.0106253942849404,-0.0002188918960169,2.639692464280866,10.424788667198053,-0.0163432179863856,-2.0362998881043377,0.4921108236399125,0.841411040931767,-0.7484020033317947,0.3917321619660486,1.294332414502791,-0.0938254997334997,-0.3053562892142201,0.8422023586413736,0.1116184178487789,1325.0
609,90073,6037701100,1,1400000US06037701100,6037701100,-1.9992437808893797,-0.2897847427238514,0.0189929263745205,1.016455139310976,-0.9372026765109076,0.017021212825791,-0.0487287465941761,-0.4077916291729341,2.672376403824834,0.2707982394083801,0.1730277737096277,0.215990629557145,-0.7142963881108262,0.9286233166058524,-1.4446312886527923,-0.0208825864269696,-1.3517344525572683,0.0106253942849404,-0.0002188918960169,2.639692464280866,10.424788667198053,-0.0163432179863856,-2.0362998881043377,0.4921108236399125,0.841411040931767,-0.7484020033317947,0.3917321619660486,1.294332414502791,-0.0938254997334997,-0.3053562892142201,0.8422023586413736,0.1116184178487789,1325.0
610,90025,6037264301,1,1400000US06037264301,6037264301,0.7860312122732711,-0.3879845924346924,0.1136168359286627,-0.636190356600618,-0.9372026765109076,-1.4984815591530294,-0.0487304495707595,-0.4072416880277295,-0.3394960022769147,0.6219053631189851,0.7583869424808207,0.1085601975472668,-0.7142963881108262,0.123858342382432,-1.4256582356539016,-0.5481958922864456,-1.2924505760643428,-0.0042534725874247,-1.0787978716707805,-0.9628234433707916,0.2526640050535366,-0.0613915734482195,-1.6259472645139137,1.629251218346384,-0.4891295506375658,-1.4185819547397558,1.8545752856652025,-0.4348156596674875,-0.0938254997334997,-0.0966367441932756,0.5167556342298898,-0.13185541755198,1873.0
611,90049,6037264301,12,1400000US06037264301,6037264301,0.7860312122732711,-0.3879845924346924,0.1136168359286627,-0.636190356600618,-0.9372026765109076,-1.4984815591530294,-0.0487304495707595,-0.4072416880277295,-0.3394960022769147,0.6219053631189851,0.7583869424808207,0.1085601975472668,-0.7142963881108262,0.123858342382432,-1.4256582356539016,-0.5481958922864456,-1.2924505760643428,-0.0042534725874247,-1.0787978716707805,-0.9628234433707916,0.2526640050535366,-0.0613915734482195,-1.6259472645139137,1.629251218346384,-0.4891295506375658,-1.4185819547397558,1.8545752856652025,-0.4348156596674875,-0.0938254997334997,-0.0966367441932756,0.5167556342298898,-0.13185541755198,1873.0
612,90025,6037264302,2,1400000US06037264302,6037264302,0.9925332899510232,-0.3406541396645394,0.0004115794084237,-0.7276308333776602,-0.3659642188652343,-1.365152911045578,-0.0487866765216077,-0.4123607886870024,-0.6657184972566144,0.2508165331809472,0.510734986462239,-0.1197294704737241,-0.2512800555572685,-0.1028360165537427,-1.4732698592171554,-1.410276950761966,-1.47030220554312,-1.3192574297931996,-1.0883556725068753,-1.0767584344260397,-0.7047124337365354,-0.3331697602424076,-0.5553624867668308,-0.2357839894551635,0.5761821344625495,-1.487779678168559,2.1954280744118506,-0.4573735372030757,-0.0938254997334997,-0.5241955697513316,0.7045133598518997,-0.1175334272342883,2115.0
613,90049,6037264302,13,1400000US06037264302,6037264302,0.9925332899510232,-0.3406541396645394,0.0004115794084237,-0.7276308333776602,-0.3659642188652343,-1.365152911045578,-0.0487866765216077,-0.4123607886870024,-0.6657184972566144,0.2508165331809472,0.510734986462239,-0.1197294704737241,-0.2512800555572685,-0.1028360165537427,-1.4732698592171554,-1.410276950761966,-1.47030220554312,-1.3192574297931996,-1.0883556725068753,-1.0767584344260397,-0.7047124337365354,-0.3331697602424076,-0.5553624867668308,-0.2357839894551635,0.5761821344625495,-1.487779678168559,2.1954280744118506,-0.4573735372030757,-0.0938254997334997,-0.5241955697513316,0.7045133598518997,-0.1175334272342883,2115.0
614,90402,6037264302,4,1400000US06037264302,6037264302,0.9925332899510232,-0.3406541396645394,0.0004115794084237,-0.7276308333776602,-0.3659642188652343,-1.365152911045578,-0.0487866765216077,-0.4123607886870024,-0.6657184972566144,0.2508165331809472,0.510734986462239,-0.1197294704737241,-0.2512800555572685,-0.1028360165537427,-1.4732698592171554,-1.410276950761966,-1.47030220554312,-1.3192574297931996,-1.0883556725068753,-1.0767584344260397,-0.7047124337365354,-0.3331697602424076,-0.5553624867668308,-0.2357839894551635,0.5761821344625495,-1.487779678168559,2.1954280744118506,-0.4573735372030757,-0.0938254997334997,-0.5241955697513316,0.7045133598518997,-0.1175334272342883,2115.0
615,90025,6037267100,6,1400000US06037267100,6037267100,1.472494179583859,-0.4761095989952348,0.1723781770482085,0.5970327497280971,-0.9372026765109076,-0.5823037089685597,-0.0487874354894081,-0.3806520325351458,0.1433614225093853,-0.6198149524429111,-0.1984501603182447,-0.2620747928868127,-0.7142963881108262,-0.4995511446920485,-1.2473831338907402,-1.0907643906276825,-1.1823519482917662,-1.0483553730365416,-0.3428472072914907,-1.0604820071324328,-0.2559422280536889,-0.8880502249472075,-0.2527560827783618,-0.1701797359144052,0.3197453464398259,-1.4410712148541167,1.4898588244275393,-0.3532602562695918,-0.0938254997334997,0.2771609864351431,1.7601290172378667,-0.1461774078696717,1744.0
616,90064,6037267100,1,1400000US06037267100,6037267100,1.472494179583859,-0.4761095989952348,0.1723781770482085,0.5970327497280971,-0.9372026765109076,-0.5823037089685597,-0.0487874354894081,-0.3806520325351458,0.1433614225093853,-0.6198149524429111,-0.1984501603182447,-0.2620747928868127,-0.7142963881108262,-0.4995511446920485,-1.2473831338907402,-1.0907643906276825,-1.1823519482917662,-1.0483553730365416,-0.3428472072914907,-1.0604820071324328,-0.2559422280536889,-0.8880502249472075,-0.2527560827783618,-0.1701797359144052,0.3197453464398259,-1.4410712148541167,1.4898588244275393,-0.3532602562695918,-0.0938254997334997,0.2771609864351431,1.7601290172378667,-0.1461774078696717,1744.0
617,90067,6037267100,2,1400000US06037267100,6037267100,1.472494179583859,-0.4761095989952348,0.1723781770482085,0.5970327497280971,-0.9372026765109076,-0.5823037089685597,-0.0487874354894081,-0.3806520325351458,0.1433614225093853,-0.6198149524429111,-0.1984501603182447,-0.2620747928868127,-0.7142963881108262,-0.4995511446920485,-1.2473831338907402,-1.0907643906276825,-1.1823519482917662,-1.0483553730365416,-0.3428472072914907,-1.0604820071324328,-0.2559422280536889,-0.8880502249472075,-0.2527560827783618,-0.1701797359144052,0.3197453464398259,-1.4410712148541167,1.4898588244275393,-0.3532602562695918,-0.0938254997334997,0.2771609864351431,1.7601290172378667,-0.1461774078696717,1744.0
618,90025,6037267200,7,1400000US06037267200,6037267200,1.6946403540553805,-0.4761095989952348,0.1290173757685324,0.0739071082391753,-0.9372026765109076,-1.4024169194709912,-0.0487874354894081,-0.3792694893369856,1.6299264488383085,-0.1059996494517815,-0.187193253226491,-0.3695052248966908,-0.7142963881108262,1.3140037267973494,-1.178292582404214,-0.584367125509195,-0.9812102244764824,-1.2453750506777477,-0.7538326432435616,-0.9302705887835776,-0.1961062006293096,0.029201155483176,-1.036781765839395,0.3062321052744319,0.3754287632676175,-1.436919351448389,1.6175294722544635,-0.3298347680595579,-0.0938254997334997,0.1133477677671897,1.3345448391613106,-0.1175334272342883,2008.0
619,90064,6037267200,2,1400000US06037267200,6037267200,1.6946403540553805,-0.4761095989952348,0.1290173757685324,0.0739071082391753,-0.9372026765109076,-1.4024169194709912,-0.0487874354894081,-0.3792694893369856,1.6299264488383085,-0.1059996494517815,-0.187193253226491,-0.3695052248966908,-0.7142963881108262,1.3140037267973494,-1.178292582404214,-0.584367125509195,-0.9812102244764824,-1.2453750506777477,-0.7538326432435616,-0.9302705887835776,-0.1961062006293096,0.029201155483176,-1.036781765839395,0.3062321052744319,0.3754287632676175,-1.436919351448389,1.6175294722544635,-0.3298347680595579,-0.0938254997334997,0.1133477677671897,1.3345448391613106,-0.1175334272342883,2008.0
620,90025,6037267300,8,1400000US06037267300,6037267300,-0.0380998068224851,-0.4320470957149632,-0.0165966894816961,1.2224392020963808,-0.9372026765109076,-1.3037288501090971,-0.0487749997134288,-0.3897616250471849,4.14888507333795,-0.1830719449004509,-0.3673037666945503,-0.3265330520927395,-0.7142963881108262,2.152772854861196,-1.092376870711124,1.2784513854623831,-0.7377228745948231,-0.8082376409113218,-0.5626766265216682,-0.224958739393946,-0.2559422280536889,-0.2652252135438604,-1.6282397372714024,1.3559001619265594,-0.232692762614842,-1.0629056563157062,0.8212782668042992,-0.2048988309393772,-0.0938254997334997,0.7344465350719397,0.4875488769109103,-0.1461774078696717,1439.0
621,90025,6037267402,9,1400000US06037267402,6037267402,0.3605117794827515,-0.4320470957149632,0.048317874550254,-0.2471360856086397,-0.552683460872139,-1.7373334190498586,-0.0487870321600205,-0.4003248103888853,-0.4104816980766428,0.6361780104242943,0.510734986462239,-0.0901861016710076,-0.7142963881108262,0.4072262910526504,-1.2649242583614129,0.1028863057230376,-1.1611791352585783,-1.0668259678154044,-0.3810784106358693,-1.0604820071324328,-0.8543025022974841,-0.3558179424752565,-1.5388332997293546,1.235625697101837,-0.1755439927126349,-1.1660102642246233,1.4230405414527,-0.4131253928063451,-0.0938254997334997,0.1917757180174839,-0.0006212097063154,-0.1461774078696717,1611.0
622,90025,6037267403,10,1400000US06037267403,6037267403,-0.8109181884346787,-0.3879845924346924,0.0200138925807593,1.1433040497264702,-0.9372026765109076,-1.5464011037716263,-0.0487187690971886,-0.396188026958724,-0.0578852076739705,0.3649977116234204,0.6233040573797761,-0.0472139288670564,-0.7142963881108262,1.4953592139462897,-1.2198185097225407,0.5429696432664852,-1.051080507486002,-1.0298847782576783,-0.2950582031110174,-0.3551701577428012,-1.2432366805559507,0.1990625222295434,-2.0340074153468493,2.2384335726534235,-0.8012497554880809,-1.2438577030820273,1.230540250025188,-0.2439413112894337,-0.0938254997334997,0.487777981865369,0.1913089098184058,-0.1461774078696717,1713.0
623,90025,6037267404,11,1400000US06037267404,6037267404,-0.5136803493530657,-0.3879845924346924,0.0200138925807593,0.1934844640965863,-0.9372026765109076,-1.4261443544128876,-0.04875628274991,-0.3979005455024335,-0.300655365244698,0.9501762511410956,0.825928385031343,-0.0552712112677972,-0.7142963881108262,1.200656547329262,-1.4628883773875738,-1.7539036663780825,-1.6481538350218972,-1.1591789417097198,-0.6773702365548042,-0.2520861182166241,0.8211062655851419,0.5614334379551275,-1.7199386475709382,2.016628715444193,-0.7924576370415877,-1.3992065921796906,1.3657677274742668,-0.1424308623792868,-0.0938254997334997,0.2196049906869432,1.9228523794436083,-0.1461774078696717,2008.0
624,90025,6037267501,12,1400000US06037267501,6037267501,1.061993079715358,-0.4761095989952348,0.0404946174703988,0.8712701022466072,-0.9372026765109076,-0.3789318516965755,-0.0487874354894081,-0.3897767701101612,-0.3541749464628316,0.0881083539004229,0.2180554020766425,-0.2164168592826144,-0.7142963881108262,1.5973716754675678,-1.092376870711124,-0.680823747436526,-0.7377228745948231,-0.6235316931226912,-0.3332894064553959,-0.0025142330479851,-1.1534826394193816,-0.5483274914544728,-0.0212163342720333,1.0403749425162478,-0.9639039467482086,-0.6805882343715673,0.8256532734276516,-0.4270071635974762,-0.0938254997334997,0.0709713752932403,1.271958930620641,-0.1461774078696717,1563.0
625,90025,6037267502,13,1400000US06037267502,6037267502,-0.4154354214881958,-0.4761095989952348,0.0404946174703988,0.2130033948230803,-0.3526020017232952,-0.5526083427464807,-0.0487874354894081,-0.3909704476750268,-0.2736827000714684,0.0224541762960007,0.4702101209319257,-0.1653874040779223,-0.7142963881108262,1.858070188244169,-1.100968441880433,-1.1389927015913477,-0.9092226601636442,-0.6296885580489788,0.2019474403659057,-0.4908070518561919,-0.1362701732049301,-0.5483274914544728,-0.4430313216498991,0.9997627855624444,-0.65617980112094,-0.795110466646237,0.8419601162965114,-0.4920779641809037,0.0590151106535669,0.2505966807052048,1.3804411720911354,-0.1461774078696717,1483.0
626,90025,6037267600,14,1400000US06037267600,6037267600,-0.8634823536617429,-0.523440051765387,0.1450337319616087,1.0866967242497965,-0.9372026765109076,-0.5620340291008553,-0.0487874354894081,-0.3789943609448762,0.5674823812595858,0.1309262958163503,1.0398096197746636,0.1676469351526998,-0.7142963881108262,1.0873093678611747,-1.0014494091692707,-0.1261981713543732,-0.5916304646658276,-0.0042534725874247,-0.8111794482601297,-0.1055982725741624,-0.8543025022974841,-0.740837040433689,-0.7891947080306476,0.1906436585597617,0.3241414056630725,-0.9646448890468052,0.4346867724498736,-0.1693267932871036,-0.0938254997334997,1.0506882699521587,1.1008907806094763,-0.1461774078696717,1838.0
627,90064,6037267600,3,1400000US06037267600,6037267600,-0.8634823536617429,-0.523440051765387,0.1450337319616087,1.0866967242497965,-0.9372026765109076,-0.5620340291008553,-0.0487874354894081,-0.3789943609448762,0.5674823812595858,0.1309262958163503,1.0398096197746636,0.1676469351526998,-0.7142963881108262,1.0873093678611747,-1.0014494091692707,-0.1261981713543732,-0.5916304646658276,-0.0042534725874247,-0.8111794482601297,-0.1055982725741624,-0.8543025022974841,-0.740837040433689,-0.7891947080306476,0.1906436585597617,0.3241414056630725,-0.9646448890468052,0.4346867724498736,-0.1693267932871036,-0.0938254997334997,1.0506882699521587,1.1008907806094763,-0.1461774078696717,1838.0
628,90025,6037267700,15,1400000US06037267700,6037267700,-0.6382073598314678,-0.4761095989952348,0.1320832635097552,0.6420239320288246,-0.9372026765109076,-1.7054931919940322,-0.0487874354894081,-0.375838981671963,3.267507408592667,0.0224541762960007,-0.1196518106759687,0.0199300911391174,-0.7142963881108262,1.75605772672289,-1.136050690821778,0.2415426997435761,-0.8711115967039063,-0.648159152827842,-0.6964858382269936,-0.69154965514401,-1.4526627765412792,0.323627524510213,-1.5571730817892615,0.8779263147010365,0.1717446859238537,-1.0068555003383757,0.7222440259665915,-0.5614868181365597,-0.0938254997334997,0.9469609809114468,1.1634766891501462,-0.1461774078696717,1705.0
629,90064,6037267700,4,1400000US06037267700,6037267700,-0.6382073598314678,-0.4761095989952348,0.1320832635097552,0.6420239320288246,-0.9372026765109076,-1.7054931919940322,-0.0487874354894081,-0.375838981671963,3.267507408592667,0.0224541762960007,-0.1196518106759687,0.0199300911391174,-0.7142963881108262,1.75605772672289,-1.136050690821778,0.2415426997435761,-0.8711115967039063,-0.648159152827842,-0.6964858382269936,-0.69154965514401,-1.4526627765412792,0.323627524510213,-1.5571730817892615,0.8779263147010365,0.1717446859238537,-1.0068555003383757,0.7222440259665915,-0.5614868181365597,-0.0938254997334997,0.9469609809114468,1.1634766891501462,-0.1461774078696717,1705.0
630,90025,6037267902,16,1400000US06037267902,6037267902,-0.5825143752456499,-0.4761095989952348,0.1208184888002661,-0.6070946333790707,-0.9372026765109076,-0.9085256001646862,-0.0487874354894081,-0.3698745649529322,-0.0315681569924371,-0.6483602470535293,0.5242432749723435,-0.1627016432776753,-0.7142963881108262,-0.4995511446920485,-1.1381985836141053,0.2596283163549507,-1.0659014766092336,-1.2515319156040352,-0.9641042616376444,-1.1255877163068604,-0.973974557146243,-0.4464106714066525,0.593166364734858,-1.0870772794483328,0.6406576697368345,-1.5230705171172487,1.7821888124424596,-0.1259462595648186,-0.0938254997334997,0.0406121687447393,0.1495849707912926,-0.1461774078696717,1939.0
